subject,action,spot,state,year,page,url
train,crash,crossing,INDIANA,2018,2,"['https://www.wlky.com/article/1-dead-after-truck-hits-pedestrian-crossing-bride/15060092', 'https://www.whas11.com/article/news/crime/s-indiana-mother-facing-prison-after-driving-drugged-killing-children/417-526965448', 'https://www.wave3.com/story/37679510/henryville-mom-gets-15-years-for-crash-that-killed-her-children/', 'https://www.nwitimes.com/news/local/lake/east-chicago/update-former-e-c-central-star-and-nfl-hopeful-martayveus-carter-wounded-in-shooting-family/article_d5675ca4-74f8-5a40-b0d9-01a80fd7e898.html']"
train,crash,crossing,INDIANA,2019,1,"['https://www.indystar.com/story/news/crime/2019/03/20/indiana-train-death-20-year-old-woman-dies-after-train-hits-her-car/3220860002/', 'https://www.northcountrypublicradio.org/news/story/39389/20190822/the-1889-circus-train-wreck-in-potsdam-sorting-fact-from-folklore', 'https://www.jsonline.com/story/communities/lake-country/news/oconomowoc/2019/04/25/semi-truck-driver-cited-after-oconomowoc-train-crash/3572888002/', 'https://www.wdrb.com/news/2-people-hurt-after-accident-involving-train-dump-truck-in-floyd-county/article_6629c29e-3ab7-11e9-821b-d34551458280.html', 'https://www.kpcnews.com/advanceleader/article_930d8163-f48f-5c8c-b8b6-f10446a8d285.html', 'https://www.aboutlawsuits.com/railroad-crossing-accidents-deaths-156182/', 'https://www.wndu.com/content/news/Remembering-Owen-Abbott-1-year-after-deadly-bus-crash-565860942.html', 'https://www.equipmentworld.com/roadbuilding/article/14971830/feds-propose-rule-to-improve-highway-rail-crossings-issue-update-to-crossing-handbook', 'https://www.nwitimes.com/news/local/govt-and-politics/stopped-train-got-you-stuck-in-traffic-now-you-can-report-it-to-the-feds/article_88a7cf7f-4b69-56a2-8eeb-33f7dc24c539.html', 'https://www.nwitimes.com/news/local/govt-and-politics/federal-agency-may-develop-tools-for-motorists-to-report-stopped/article_5cf30164-3c1d-55ea-907b-38f4a05fde9b.html']"
train,crash,crossing,INDIANA,2020,1,"['https://www.foxnews.com/us/indiana-train-semi-truck-tracks-pendleton-csw-slam-escape-fire-response', 'https://www.westbendnews.net/autonews/2020/10/20/train-truck-crash-on-state-line/', 'https://fox59.com/news/johnson-county-residents-call-for-improvements-at-railroad-crossings/', 'https://www.southbendtribune.com/story/news/crime/2020/04/07/unsafe-school-bus-route-was-a-factor-in-rochester-crash-that-killed-3-kids-report-says/116061544/', 'https://billingsgazette.com/news/state-and-regional/1-dead-others-injured-in-amtrak-train-crash-on-hi-line-in-montana/article_c1c09146-153a-5572-8ae6-5fa6885e95a7.html', 'https://www.wdrb.com/news/oldham-county-takes-fresh-look-at-long-troubled-crestwood-railroad-crossing/article_5a35c428-0fe6-11eb-9b76-4b33a4f860fd.html']"
train,crash,crossing,INDIANA,2021,1,"['https://abc7chicago.com/metra-train-accident-near-me-in-east-chicago-indiana-rock-island/10841156/', 'https://www.wthr.com/article/news/local/train-collision-survivor-urges-caution-changes-at-railroad-crossing-fountain-county-indiana/531-9c5a188f-c01c-4043-9bd2-6fea87328cbe', 'https://www.journalgazette.net/living/train-crash-kills-3-in-1947/article_557333d7-f483-5fb6-bfbe-afc505ae1ee2.html', 'https://www.jsonline.com/story/communities/lake-country/news/oconomowoc/2021/11/10/amtrak-train-strikes-vehicle-trying-cross-railroad-tracks-ixonia/6378927001/', 'https://www.cbsnews.com/chicago/news/three-killed-car-hit-by-freight-train-gary-indiana/', 'https://www.wdrb.com/news/train-crashes-into-tractor-trailer-in-oldham-county/article_d3902370-5f16-11eb-a898-97c664b97170.html', 'https://abc7chicago.com/train-crash-fatal-east-chicago-minivan-hit/10836676/', 'https://www.southbendtribune.com/story/news/local/2021/11/17/tippecanoe-valley-school-district-bus-stop-crash-settlement-indiana-fulton-county-alyssa-shepherd/6401351001/', 'https://fox59.com/news/indynews/crews-respond-to-train-derailment-in-shelby-county/', 'https://www.whas11.com/article/news/kentucky/train-semi-crash-oldham-county-railroad-ave/417-45fbb2d3-dc1f-4433-82d9-ebceeae09103']"
train,crash,crossing,INDIANA,2021,2,"['https://www.newspapers.com/article/manitowoc-herald-times/71102331/', 'https://abc7chicago.com/gary-indiana-crash-train-miller-avenue/11242544/', 'https://www.courier-journal.com/story/news/2021/12/13/tornado-kentucky-history-ky-2021-mayfield/6503036001/', 'https://www.washingtonpost.com/transportation/interactive/2021/bridges-roads-rail-infrastructure/', 'https://abc7chicago.com/gary-train-crash-shermika-herbert-indiana-news/11247159/', 'https://abc7chicago.com/gary-train-crash-indiana-news-bus/11393774/', 'https://abc7chicago.com/rock-island-metra-crash-beverly-chicago-essence-ransberry/10839322/']"
train,crash,crossing,INDIANA,2022,1,"['https://fox59.com/indiana-news/serious-crash-involving-train-and-pedestrian-in-frankfort/', 'https://www.wthr.com/article/news/local/deadly-car-train-crash-madison-county-alexandria-2-dead/531-90a1409b-4962-4ca5-be19-dee433a0e613', 'https://www.wfft.com/news/kendallville-woman-injured-after-collision-with-a-train-in-dekalb-county/article_a94d2c0a-27a3-11ed-93d1-579683386fbd.html', 'https://www.wthitv.com/news/local/police-identify-two-killed-in-early-morning-train-car-crash/article_277abc46-6eef-11ec-ba78-5315ea59094e.html', 'https://www.kansascity.com/news/business/article268942557.html', 'https://www.southbendtribune.com/story/news/local/2022/05/17/osceola-train-crossing-study-could-mean-overpass-underpass/9745487002/', 'https://www.journalreview.com/stories/police-respond-to-car-semi-and-train-crash,195985', 'https://www.cbsnews.com/chicago/news/metra-alert-md-n-train-hits-vehicle-near-grayslake-extensive-delays-expected/', 'https://cbs4indy.com/indiana-news/no-injuries-after-truck-trailer-hit-by-train-after-getting-stuck-on-tracks/', 'https://fox59.com/indiana-news/person-killed-in-crawfordsville-train-crash/']"
train,crash,crossing,INDIANA,2022,2,"['https://www.wndu.com/2022/08/04/suv-driven-by-walorski-staffer-crossed-center-line-deadly-crash/', 'https://www.wthr.com/article/news/local/train-hits-semi-stuck-tracks-hancock-county-indiana-driver-escapes-without-injury/531-9bd1c561-7993-49d3-9b1d-dcbf70264005', 'https://www.cbsnews.com/chicago/news/metra-train-pedestrian-elmhurst/', 'https://www.wthr.com/article/news/local/indiana/woman-dies-hours-after-being-hit-by-train-in-southwest-indiana-shelburn/531-cc55dec2-945c-4150-9b44-38e758177098']"
train,crash,crossing,INDIANA,2023,1,"['https://www.indystar.com/story/news/environment/2023/02/27/indiana-communities-at-risk-for-train-disasters-like-the-one-in-ohio/69925253007/', 'https://dayton247now.com/news/local/fatal-train-collision-in-randolph-county-reported', 'https://www.wlfi.com/news/delphi-police-investigate-car-vs-train-crash/article_ea7cbcb8-770c-11ee-a814-6b260dd720a3.html', 'https://www.wishtv.com/news/local-news/ohio-man-dies-after-being-hit-by-train-in-randolph-county/', 'https://www.thestarpress.com/story/news/local/2023/09/09/man-fatally-injured-in-randolph-county-truck-train-crash/70808680007/', 'https://www.dnj.com/story/news/2023/11/13/driver-dies-after-train-hits-car-at-smyrna-railroad-crossing/71572574007/', 'https://wsbt.com/news/local/train-hits-car-railroad-crossing-no-injuries-occupants-passenger-driver-investigation-police-tracks-oakland-street-nappanee-indiana', 'https://usafacts.org/articles/are-train-derailments-becoming-more-common/', 'https://www.cbsnews.com/chicago/news/train-hits-unoccupied-vehicle-valparaiso/', 'https://www.southbendtribune.com/story/news/2023/03/08/marshall-county-about-to-see-railroad-overpass-built-on-u-s-31/69939696007/']"
train,crash,crossing,INDIANA,2023,2,"['https://fox59.com/indiana-news/1-dead-after-vehicle-crashes-with-train/', 'https://indianacapitalchronicle.com/briefs/indiana-to-receive-21-million-in-federal-funds-to-improve-safety-of-railroad-crossings/', 'https://www.21alivenews.com/2023/11/30/indiana-ohio-police-responding-semi-vs-train-crash-state-line/', 'https://www.kansascity.com/news/nation-world/national/article275271591.html', 'https://www.wthr.com/article/traffic/driver-killed-by-amtrak-train-in-montgomery-county-timothy-pettice/531-41ec37f5-de0c-43da-acf1-9f40af70290f', 'https://www.wlfi.com/news/three-people-hurt-trash-truck-destroyed-in-train-crash-near-chalmers/article_c957d1ce-fafe-11ed-9c44-4b9c1a8e5a14.html', 'https://wsbt.com/news/local/railroad-police-emphasize-safety-crossings-tracks-trespassing-violation-cn-norfolk-southern-mishawaka-st-joseph-county-indiana-pedestrian-train-versus-gate-flashing-lights-misdemeanor-federal-administration-collisions-vehicle-crossbuck-emergency', 'https://fox59.com/indiana-news/train-strikes-vehicle-in-henry-county-leaves-muncie-woman-dead/', 'https://www.southbendtribune.com/story/news/local/2023/03/02/south-bend-elkhart-prepare-train-crashes-with-toxic-chemicals-here/69954911007/', 'https://wsbt.com/news/local/amtrak-train-stopped-west-of-south-bend-after-hitting-vehicle-unknown-injuries-st-joseph-county-dispatch-quince-road-rail-road-crossing-indiana-traffic']"
train,crash,crossing,INDIANA,2023,3,"['https://www.propublica.org/article/trains-crossing-blocked-kids-norfolk-southern', 'https://www.wdtn.com/news/u-s-world/mercer-county-man-dead-after-area-train-crash/', 'https://www.wcia.com/news/child-killed-by-train-friday-morning/', 'https://www.mywabashvalley.com/news/local-news/vcso-drunk-driver-hit-110mph-jumped-railroad-crossing-before-fatal-crash/', 'https://www.warrencountyrecord.com/stories/warren-county-approves-project-to-replace-dangerous-railroad-crossing,81634', 'https://1079ishot.com/train-crash-18-wheeler-verot-school-road/', 'https://www.kjct8.com/2023/06/26/investigation-into-blocked-crossings-gets-results-weeks-after-video-went-viral/', 'https://www.beaconjournal.com/story/news/disaster/2023/07/25/east-palestine-train-derailment-hazardous-materials-trains-trucks-midwest-ohio-indiana-danger/70460051007/', 'https://www.inkfreenews.com/2023/11/15/no-injuries-when-truck-is-hit-by-train/', 'https://www.nwitimes.com/news/local/crime-and-courts/update-id-released-on-chesterton-boy-killed-by-1-train-while-waiting-for-another/article_031dec88-ef22-11ed-9a4b-f7bca3017255.html']"
train,crash,crossing,INDIANA,2023,4,"['https://virginiamercury.com/2023/07/27/3-2-million-in-rural-rail-crossing-upgrades-increase-safety-lay-the-tracks-for-high-speed-rail/', 'https://www.whas11.com/article/news/local/kentucky-train-derailment-glendale-hardin-county-csx/417-df2fd776-2d34-415a-bf65-b22412608698', 'https://cdllife.com/2023/truck-driver-tried-to-go-around-crossing-arms-before-semi-trailer-was-struck-by-train-troopers-say/', 'https://bloomingtonian.com/2023/01/10/man-dead-after-being-hit-by-train-monday-night-in-bloomington-indiana/', 'https://www.newsnationnow.com/us-news/stalled-freight-trains-in-american-communities/', 'https://www.cbsnews.com/pittsburgh/news/train-derailment-massive-fire-east-palestine-ohio-ntsb-investigation-explosion-evacuations/', 'https://www.nwitimes.com/news/local/laporte/michigan-city/freight-train-bus-in-low-impact-crash-in-michigan-city/article_70289e04-9ada-563b-8875-af68e2f47602.html', 'https://www.detroitnews.com/in-depth/news/michigan/2023/04/19/spurred-to-action-derailments-prompt-look-at-train-safety-in-michigan/70081820007/', 'https://1079ishot.com/bnsf-releases-statement-on-new-iberia-train-derailment/', 'https://www.newspapers.com/article/130195788/john-e-kieffer-obit-1950-indiana/']"
train,crash,crossing,INDIANA,2023,5,"['https://www.wdrb.com/wdrb-investigates/stopped-trains-are-on-the-rise-in-louisville-blocking-first-responders-and-cutting-off-peoples/article_8e5d2218-45a4-11ee-8c54-036315b7a522.html', 'https://fox59.com/news/indycrime/driver-charged-in-fatal-grant-county-crash-fentanyl-thc-found-in-toxicology-report/', 'https://scnow.com/news/local/train-derails-after-striking-vehicle-at-lake-cit-crossing/article_d4e06494-90ea-11ed-9e54-33c8ed80bbcc.html', 'https://www.nwitimes.com/news/local/lake/hammond/hessville-train-bridge-project-evolves-as-public-criticism-continues/article_98b41b8a-8317-11ee-9b64-db0896e37a26.html', 'https://www.nwitimes.com/news/local/crime-courts/firearm-prank-causes-teens-death-in-crown-point-sheriff-says/article_b7da20fe-fe56-11ed-ae69-bb678445f015.html']"
train,crash,crossing,INDIANA,2024,1,"['https://www.wndu.com/2024/07/18/woman-killed-after-fiery-crash-into-train-near-osceola/', 'https://www.14news.com/2024/06/09/sheriffs-office-one-dead-after-train-hits-suv-knox-co/', 'https://www.wthr.com/article/news/local/indiana/man-killed-in-crash-with-train-in-northern-indiana-stephen-schmahl-kosciusko-county-tuckey-creek-township-syracuse/531-a0b9c6b6-4a67-4db7-9776-3ce3da25c032', 'https://www.vincennespbs.org/2024/03/30/man-killed-in-train-vs-lawnmower-accident/', 'https://wsbt.com/news/local/train-crashes-collison-accident-city-laporte-snowplow-stuck-tracks-blade-salt-no-injuries-scraping-snow-ice-roads-streets-winter-storm-indiana', 'https://www.whio.com/news/local/busy-road-closed-after-minor-train-derailment-springfield/AWWR66NV7FCVRIOOFH6MYOFGNE/', 'https://www.wane.com/top-stories/train-hits-truck-spilling-rice-products-in-whitley-county/', 'https://wgntv.com/northwest-indiana/beautiful-inside-and-out-family-wants-answers-after-young-journalist-struck-killed-at-hegewisch-train-station/', 'https://www.pennlive.com/news/2024/08/newsnation-journalist-dies-in-train-accident-at-age-22.html', 'https://www.wkyc.com/article/news/investigations/ntsb-norfolk-southern-cleveland-train-collision-dump-truck-final-report/95-779909bf-8ca9-4ad1-b24c-91ab462d807e']"
train,crash,crossing,INDIANA,2024,2,"['https://www.huffpost.com/entry/news-nation-grace-bentkowski-dead-train-accident_n_66be17d7e4b04090eac43463', 'https://nypost.com/2024/08/14/us-news/newsnation-journalist-grace-bentkowski-killed-in-train-accident/', 'https://blockclubchicago.org/2024/08/15/south-shore-line-exploring-safety-improvements-in-hegewisch-after-young-journalist-killed-by-train/', 'https://www.cbsnews.com/chicago/news/danger-southeast-side-station-train-killed-woman/', 'https://www.wcia.com/news/breaking-news/first-responders-at-train-crossing-near-philo/', 'https://people.com/tv-producer-22-killed-by-train-chicago-8695725', 'https://wsbt.com/news/local/man-dead-train-hits-car-railroad-crossing-tracks-syracuse-kosciusko-county-indiana', 'https://www.wthr.com/article/news/local/young-journalist-killed-train-northwest-indiana-south-shore-train-station-grace-bentkowski-chicago-ball-state-newslink-grace-bentkowski/531-5c682ef8-8aca-44bc-bcd4-b4e041be5dc8', 'https://wsbt.com/news/local/freight-train-derailment-mechanical-failure-railroad-crossing-closed-traffic-backup-police-400-west-long-lane-300-state-road-39-wellsboro-union-mills-noble-township-laporte-county-indiana', 'https://wsbt.com/news/local/crash-accident-train-hits-man-dead-crossing-closed-investigation-police-west-street-mishawaka-indiana']"
train,crash,crossing,INDIANA,2024,3,"['https://www.thetrucker.com/trucking-news/the-nation/tractor-trailer-hit-by-train-blocks-railroad-crossing-for-hours', 'https://www.cbsnews.com/chicago/news/chicago-man-questions-safety-daughter-killed-south-shore-train/', 'https://wsbt.com/news/local/crash-accident-person-injured-dead-investigation-police-coroner-railroad-crossing-edison-road-south-bend-st-joseph-county-indiana', 'https://www.foxnews.com/us/recent-college-graduate-killed-oncoming-train-chicago-beautiful-soul', 'https://www.local12.com/news/nation-world/102-passenger-train-collides-into-dump-truck-in-indiana-gary-crash-hit-smash-dumpster-garbage-hospital-injury-fire-department', 'https://kezj.com/canyon-county-train-collision-fatalities/', 'https://www.wandtv.com/news/one-person-hurt-after-train-hits-pedestrian/article_dc5ddf52-31cb-11ef-996f-2b8da34bcaba.html', 'https://www.nwitimes.com/news/local/crime-courts/hobart-train-pedestrian-crash-wisconsin-street-police/article_a40d5976-801c-11ef-b138-57c4d6a2ad2d.html', 'https://www.wthitv.com/news/coroner-identifies-vincennes-man-killed-in-posey-county-crash/article_30ddbb66-44ec-5398-9416-86ea9c95664a.html', 'https://www.kpcnews.com/heraldrepublican/article_e683d868-752a-11ef-b389-bfdba3d0fc55.html']"
train,crash,crossing,INDIANA,2024,4,"['https://www.cbsnews.com/chicago/news/visitation-monday-barrington-teen-metra-train/', 'https://www.nwitimes.com/news/local/crime-courts/broadway-train-motorcycle-crash-merrillville/article_5189180c-28e7-11ef-9e09-2b63f1cdc8ee.html', 'https://deadline.com/2024/08/newsnation-journalist-grace-bentkowski-killed-by-train-obituary-1236041036/', 'https://abcnews.go.com/US/4-killed-hot-air-balloon-crash-arizona-police/story?id=106367752', 'https://fox59.com/indiana-news/delaware-co-sheriff-1-dead-2-injured-after-pickup-slams-into-semi-due-to-deer-in-roadway/', 'https://www.elkharttruth.com/news/funds-sought-for-ash-road-train-crossing-study/article_84de88f7-70a0-599e-91fc-c8866d561f70.html', 'https://www.yahoo.com/news/wisconsin-state-patrol-issues-reminders-210834556.html', 'https://countryherald.com/news/lake-county-in-train-pedestrian-accident-claims-life-of-local-resident/', 'https://www.cbsnews.com/chicago/news/woman-escapes-handcuffs-steals-squad-car-crashes-dies-indiana/', 'https://countryherald.com/news/facebook-marketplace-deal-turns-violent-indiana-woman-wanted-for-alleged-hit-and-run/']"
train,crash,crossing,INDIANA,2024,5,"['https://countryherald.com/news/hobart-police-investigate-train-vs-pedestrian-incident-on-41st-wisconsin/', 'https://dailycaller.com/2024/08/14/22-year-old-newsnation-journalist-grace-bentkowski-dies-train-accident/', 'https://scallywagandvagabond.com/2024/08/grace-bentkowski-newsnation-journalist-22-killed-in-freak-train-accident/']"
train,crash,crossing,FLORIDA,2010,1,"['https://www.floridatoday.com/story/news/local/2010/02/21/second-teen-girl-identified-as-victim-of-train-that-killed/77199478/', 'https://www.palmbeachpost.com/story/news/state/2010/02/23/3-melbourne-girls-killed-by/7436395007/', 'http://www.northescambia.com/2010/02/breaking-news-train-truck-collide', 'https://www.theledger.com/story/news/2010/02/23/only-the-boy-made-it-to-safety-from-train/26251594007/', 'https://wpde.com/news/local/coroner-ids-woman-killed-in-georgetown-county-crash']"
train,crash,crossing,FLORIDA,2011,1,"['https://www.webstercountycitizen.com/news/article_ea67bb14-21ca-11e1-8a69-001a4bcf6878.html', 'https://www.voanews.com/a/argentina-train-bus-accident-kills-11-injures-more-than-200-129764418/164560.html', 'https://www.ocregister.com/2011/03/24/train-horns-silenced-at-tustin-crossing/']"
train,crash,crossing,FLORIDA,2012,1,"['https://www.news4jax.com/news/2012/11/30/driver-killed-when-amtrak-train-hits-dump-truck-at-central-florida-crossing/', 'https://www.palmbeachpost.com/story/news/state/2012/03/31/3-melbourne-girls-killed-by/7870193007/', 'https://www.wafb.com/story/20331301/car-hit-by-train-one-dead/', 'https://www.mysanantonio.com/news/local_news/article/Midland-rail-tragedy-could-spark-changes-4064413.php']"
train,crash,crossing,FLORIDA,2013,1,"['https://www.ocala.com/story/news/local/2013/07/11/delivery-driver-dies-from-injuries-after-crash-involving-train/31923269007/', 'https://www.nbcnews.com/news/us-news/ntsb-blames-city-local-charity-fatal-veterans-day-parade-train-flna8c11540079', 'https://www.nbcmiami.com/news/local/car-crashes-into-train-in-hialeah-cops/1933269/?os=ioxa42gdub5&ref=app&amp=1', 'https://www.nbcnews.com/news/us-news/driver-struck-amtrak-train-after-going-around-crossing-bar-authorities-flna2d11732524', 'https://www.nbcnews.com/news/world/despite-cash-offer-town-reluctant-shut-one-nations-riskiest-railroad-flna6c10773019']"
train,crash,crossing,FLORIDA,2014,1,"['https://www.theguardian.com/lifeandstyle/2014/oct/31/i-swam-out-of-a-train-experience', 'https://www.wftv.com/news/local/deputies-respond-train-crash-longwood/107180262/', 'http://www.northescambia.com/2014/01/health-alert-issued-following-mcdavid-train-derailment']"
train,crash,crossing,FLORIDA,2015,1,"['https://www.lohud.com/story/news/investigations/2015/05/08/valhalla-train-crash/26985833/', 'https://www.news4jax.com/news/2015/03/27/big-rig-sports-car-damaged-in-train-crash/', 'https://www.palmbeachpost.com/story/business/2015/03/11/all-aboard-florida-tequesta-mayor/6815192007/', 'https://www.actionnewsjax.com/news/breaking-news/train-crashes-car-putnam-county-1-person-injured/43263539/', 'https://www.cbsnews.com/pictures/deadliest-train-crashes-in-recent-history/', 'https://www.nytimes.com/2015/05/19/us/amtrak-crash-illuminates-obstacles-to-plan-for-controlling-train-speeds.html', 'https://www.nbcnewyork.com/news/local/new-york-north-carolina-amtrak-train-derailment-collision-injuries/2017553/?os=wtmb5utKCxk5&ref=app', 'https://www.sun-sentinel.com/2015/10/23/fox-river-grove-bus-train-crash-20-years-ago-resulted-in-crossing-improvements/', 'https://www.huffpost.com/entry/metro-north-train-crash-investigation_n_6612722', 'https://www.theguardian.com/world/2015/feb/14/bus-and-train-in-fatal-mexico-crash']"
train,crash,crossing,FLORIDA,2015,2,"['https://www.wptv.com/news/national/amtraks-most-catastrophic-train-accidents', 'https://www.newsobserver.com/news/local/article13097705.html', 'https://abcnews.go.com/International/german-bus-driver-saves-60-kids-train-hits/story?id=33807831', 'https://www.floridatoday.com/story/news/local/2015/10/28/officials-work-to-keep-people-off-train-tracks/74747038/', 'https://www.dallasnews.com/news/texas/2015/01/16/26-settle-suit-in-midland-veterans-parade-crash-that-killed-4/', 'https://www.mankatofreepress.com/news/big-cities-scramble-to-be-prepared-for-an-oil-train-disaster/article_d8cca9ce-523f-11e5-918b-e355a1a9cabd.html', 'https://carbuzz.com/news/mclaren-supercar-destroyed-after-train-crash-fail/']"
train,crash,crossing,FLORIDA,2016,1,"['https://www.palmbeachpost.com/story/news/local/2016/08/04/update-boca-woman-tripped-fell/7191894007/', 'https://www.news4jax.com/news/2016/01/20/fhp-ids-driver-killed-in-crash-with-train/', 'https://www.newsherald.com/story/opinion/columns/2016/09/18/out-of-past-derailment-chemical-spill-strike-bay-line/25424997007/', 'https://cbs12.com/news/local/driver-killed-in-crash-with-tri-rail-train-in-boca-raton', 'https://gazette.com/news/church-community-focus-of-colorado-family-killed-in-train-crash/article_1c43c037-6576-5b81-851d-66d1812dd868.html', 'https://www.theguardian.com/technology/2016/jul/01/tesla-driver-killed-autopilot-self-driving-car-harry-potter', 'https://www.wsbtv.com/news/local/gwinnett-county/train-truck-collide-in-norcross/467528268/']"
train,crash,crossing,FLORIDA,2017,1,"['https://www.floridatoday.com/story/news/2017/11/21/truck-driver-dies-after-train-crash-near-cocoa-beau-geste-road/885496001/', 'https://www.seattlepi.com/seattlenews/article/Timeline-Deadly-Amtrak-crashes-12439014.php', 'https://www.newsherald.com/story/news/2017/03/18/woman-injured-in-2nd-train-car-collision-in-2-days/21942204007/', 'https://www.dallasnews.com/news/texas/2017/03/10/families-sue-over-fatal-crash-officials-say-mississippi-railroad-crossing-not-on-texas-tour-bus-s-route/', 'https://www.tcpalm.com/story/opinion/columnists/rich-campbell/2017/12/19/can-treasure-coast-coexist-brightline-passenger-rail-we-shall-see-rich-campbell/961099001/', 'https://www.clickorlando.com/news/2017/08/29/spike-in-sunrail-deaths-100-percent-preventable-fhp-says/', 'https://www.gainesville.com/story/news/state/2017/11/27/train-carrying-molten-sulfur-derails/16953282007/', 'https://6abc.com/pennsylvania-news-septa-accident-delays-glenside/2772254/', 'https://cbsaustin.com/news/local/ntsb-fatal-rail-crossing-not-on-tour-bus-route', 'https://www.timesleader.com/news/local/672702/rains-removed-from-life-support']"
train,crash,crossing,FLORIDA,2017,2,"['https://www.bostonglobe.com/news/nation/2017/12/18/amtrak-train-derails-washington-state/7XspMgV2SR1lHWwmLpgmJP/story.html', 'https://www.theadvocate.com/baton_rouge/news/got-ideas-for-making-baton-rouge-railroad-crossings-safer-attend-dotds-public-meeting-nov-6/article_a7f55cb2-c0b8-11e7-b447-a362dd2c2fab.html', 'https://www.tcpalm.com/story/news/local/shaping-our-future/all-aboard-florida/2017/11/03/brightline-all-aboard-florida-east-coast-railway-train-accident-fataility-fortress-deerfield-beach/831314001/', 'https://www.eastbaytimes.com/2017/01/13/railroad-police-investigating-after-tower-of-power-musicians-hit-by-train-in-oakland/', 'https://www.clickorlando.com/news/2017/09/27/amtrak-train-strikes-kills-2-people-in-winter-park-police-say/', 'https://www.claytodayonline.com/stories/police-briefs-82417,8246', 'http://tt.loopnews.com/index.php/content/train-slams-finnish-military-truck-crossing-4-dead', 'https://www.clickorlando.com/news/2017/05/21/markham-woods-middle-school-student-killed-in-sunrail-crash/']"
